URL,Title,Price,Location,Features,Details
https://www.mubawab.tn/fr/a/8216538/s4-en-vente,Boumhel Bassatine,205000 TND,Se connecter | Immobilier Tunisie | Immobilier Boumhel Bassatine | Appartements Boumhel Bassatine,119 						m² | 119 						m²,Type de bien: Appartement | Terrasse: Yes
https://www.mubawab.tn/fr/a/8171645/s3-en-vente,Cité Bou Mhel à Boumhel Bassatine,370000 TND,Se connecter | Immobilier Tunisie | Immobilier Boumhel Bassatine | Appartements Boumhel Bassatine | Cité Bou Mhel,156 						m² | 156 						m²,Type de bien: Appartement | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Chauffage central: Yes | Sécurité: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8202501/s2-en-vente,Cité Bou Mhel à Boumhel Bassatine,300000 TND,Se connecter | Immobilier Tunisie | Immobilier Boumhel Bassatine | Appartements Boumhel Bassatine | Cité Bou Mhel,83 						m² | 83 						m²,Type de bien: Appartement | Terrasse: Yes | Ascenseur: Yes | Chauffage central: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8085953/s3-en-vente,Les Jardins de Carthage à Le Kram,760000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,190 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains | 190 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains,Type de bien: Appartement | Etat: Bon état | Terrasse: Yes | Garage: Yes | Four: Yes | Machine à laver: Yes | Micro-ondes: Yes
https://www.mubawab.tn/fr/a/8213889/a-vendre-appartement-s3,Les Jardins de Carthage à Le Kram,520000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,162 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains | 162 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains,Type de bien: Appartement | Etat: Bon état | Années: 10-20 ans | Étage du bien: 3ème | Orientation: Sud | Type du sol: Marbre | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8218699/s2-en-vente,La Marsa à La Marsa,140000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | La Marsa,75 						m² | 75 						m²,Type de bien: Appartement | Terrasse: Yes | Sécurité: Yes
https://www.mubawab.tn/fr/pa/8136240/appartement-en-vente-%C3%A0-sousse-jaouhara-superficie-98-m%C2%B2,Sousse Jaouhara à Sousse Jaouhara,282000 TND,Se connecter | Immobilier Tunisie | Immobilier Sousse Jaouhara | Appartements Sousse Jaouhara | Sousse Jaouhara,98 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 98 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Étage du bien: 5ème | Standing: Haut standing | État: Finalisé | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes | Micro-ondes: Yes
https://www.mubawab.tn/fr/a/8180069/s3-en-vente,La Goulette à La Goulette,360000 TND,Se connecter | Immobilier Tunisie | Immobilier La Goulette | Appartements La Goulette | La Goulette,135 						m² | 135 						m²,Type de bien: Appartement | Terrasse: Yes | Chauffage central: Yes | Four: Yes
https://www.mubawab.tn/fr/pa/8018827/s2-de-109-m%C2%B2-avec-une-terrasses-de-3-m%C2%B2,La Soukra à La Soukra,Prix à consulter,Se connecter | Immobilier Tunisie | Immobilier La Soukra | Appartements La Soukra | La Soukra,109 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 109 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Étage du bien: 1er | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2025 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8208656/appartement-s3-a-vendre,Aouina à La Marsa,310000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | Aouina,168 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 168 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Bon état | Années: 10-20 ans | Étage du bien: 3ème | Terrasse: Yes | Chauffage central: Yes | Double vitrage: Yes | Porte blindée: Yes
https://www.mubawab.tn/fr/pa/8185302/vend-appartement-%C3%A0-aouina-superficie-123-m%C2%B2,Aouina à La Marsa,Prix à consulter,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | Aouina,123 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 123 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Standing: Haut standing | État: En cours de construction | Livraison:: août 2027 | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8193563/penthouse-en-vente,La Marsa à La Marsa,1200000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | La Marsa,180 						m² | 180 						m²,Type de bien: Appartement | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes
https://www.mubawab.tn/fr/pa/8136237/s3-de-153-m%C2%B2-%C3%A0-vendre-%C3%A0-sousse-jaouhara-terrasse-et-place-de-parking,Sousse Jaouhara à Sousse Jaouhara,450000 TND,Se connecter | Immobilier Tunisie | Immobilier Sousse Jaouhara | Appartements Sousse Jaouhara | Sousse Jaouhara,153 						m² | 4 Pièces | 3 Chambres | 1 Salle de bain | 153 						m² | 4 Pièces | 3 Chambres | 1 Salle de bain,Type de bien: Appartement | Surface extérieure: 58 								m² | Etat: Nouveau | Étage du bien: 3ème | Standing: Haut standing | État: Finalisé | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8142626/a-vendre-appartement-s3-%C3%A0-hammam-sousse,Hammam Sousse à Hammam Sousse,230000 TND,Se connecter | Immobilier Tunisie | Immobilier Hammam Sousse | Appartements Hammam Sousse | Hammam Sousse,120 						m² | 4 Pièces | 3 Chambres | 1 Salle de bain | 120 						m² | 4 Pièces | 3 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Années: 5-10 ans | Étage du bien: 1er | Orientation: Nord | Type du sol: Carrelage | Terrasse: Yes | Chauffage central: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8219392/opportunit%C3%A9-immobili%C3%A8re-%C3%A0-saisir,Khezama Ouest,400000 TND,Se connecter | Immobilier Tunisie | Immobilier Khezama Ouest | Appartements Khezama Ouest,170 						m² | 3 Pièces | 3 Chambres | 2 Salles de bains | 170 						m² | 3 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Type du sol: Marbre | Terrasse: Yes | Garage: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/8153009/s3-de-170-m2-au-rdc-avec-terrasse-et-jardin,La Soukra à La Soukra,Prix à consulter,Se connecter | Immobilier Tunisie | Immobilier La Soukra | Appartements La Soukra | La Soukra,170 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 170 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Standing: Haut standing | État: En cours de construction | Livraison:: mai 2026 | Jardin: Yes | Terrasse: Yes | Garage: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8173621/un-petit-rdc-%C3%A0-la-marsa,La Marsa à La Marsa,360000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | La Marsa,65 						m² | 2 Pièces | 2 Chambres | 1 Salle de bain | 65 						m² | 2 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Années: 5-10 ans | Orientation: Est | Type du sol: Marbre | Terrasse: Yes | Climatisation: Yes | Chauffage central: Yes
https://www.mubawab.tn/fr/a/8178981/s1-en-vente,El Menzah,280000 TND,Se connecter | Immobilier Tunisie | Immobilier El Menzah | Appartements El Menzah,57 						m² | 57 						m²,Type de bien: Appartement | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8219185/a-vendre-appartement-s2-au-bardo-2,Le Bardo à Le Bardo,215000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Bardo | Appartements Le Bardo | Le Bardo,100 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 100 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Années: 10-20 ans | Type du sol: Marbre | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Façade extérieure: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8219335/a-vendre-appartement-s1-%C3%A0-soukra-tunis,Cité El Boustene 1 à La Soukra,205000 TND,Se connecter | Immobilier Tunisie | Immobilier La Soukra | Appartements La Soukra | Cité El Boustene 1,66 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain | 66 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/7881487/a-vendre-un-appartement-s2-hammamet-centre,Hammamet à Hammamet,220000 TND,Se connecter | Immobilier Tunisie | Immobilier Hammamet | Appartements Hammamet | Hammamet,70 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 70 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Terrasse: Yes
https://www.mubawab.tn/fr/a/8147211/a-vendre-des-s0-direct-promoteur,Aouina à La Marsa,135000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | Aouina,26 						m² | 1 Pièce | 1 Chambre | 1 Salle de bain | 26 						m² | 1 Pièce | 1 Chambre | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Orientation: Est | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Salon européen: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8160985/%C3%A0-vendre-un-spacieux-s3-titr%C3%A9-au-lac-2,Les Berges Du Lac 2 à La Marsa,1190000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | Les Berges Du Lac 2,230 						m² | 5 Pièces | 3 Chambres | 3 Salles de bains | 230 						m² | 5 Pièces | 3 Chambres | 3 Salles de bains,Type de bien: Appartement | Etat: Bon état | Années: 5-10 ans | Étage du bien: 1er | Type du sol: Marbre | Jardin: Yes | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8194985/a-vendre-s2-%C3%A0-ain-zaghouan-nord,Ain Zaghouan Nord à La Marsa,370000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | Ain Zaghouan Nord,105 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 105 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Ascenseur: Yes | Concierge: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/pa/7933297/s3-de-charme-neuf-%C3%A0-chotrana-2-the-villlage,Chotrana 2 à La Soukra,641679 TND,Se connecter | Immobilier Tunisie | Immobilier La Soukra | Appartements La Soukra | Chotrana 2,168 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 168 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Étage du bien: 2ème | Standing: Haut standing | État: En cours de construction | Jardin: Yes | Terrasse: Yes | Façade extérieure: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/7933295/s3-residence-the-village-chotrana-2,Chotrana 2 à La Soukra,570501 TND,Se connecter | Immobilier Tunisie | Immobilier La Soukra | Appartements La Soukra | Chotrana 2,148 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 148 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Standing: Haut standing | État: En cours de construction | Garage: Yes | Piscine: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/7928574/bel-appartement-%C3%A0-vendre-%C3%A0-les-jardins-de-carthage,Les Jardins de Carthage à Le Kram,576000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,118 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 118 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Type du sol: Marbre | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/7928572/vend-appartement-%C3%A0-les-jardins-de-carthage,Les Jardins de Carthage à Le Kram,419000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,99 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 99 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/7928568/s4-172m%C2%B2-avec-une-terrasse-de-96m%C2%B2-%C3%A0-jardin-de-carthage,Les Jardins de Carthage à Le Kram,822000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,172 						m² | 5 Pièces | 4 Chambres | 3 Salles de bains | 172 						m² | 5 Pièces | 4 Chambres | 3 Salles de bains,Type de bien: Appartement | Surface extérieure: 96 								m² | Etat: Nouveau | Années: Moins d'un an | Type du sol: Marbre | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/7928567/s3-%C3%A0-vendre-de-136-m%C2%B2-%C3%A0-jardins-de-carthage,Les Jardins de Carthage à Le Kram,622000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,136 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains | 136 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Type du sol: Marbre | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Salon européen: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/7928577/s3-%C3%A0-vendre-de-160-m%C2%B2-jardins-de-carthage,Les Jardins de Carthage à Le Kram,720000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,160 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains | 160 						m² | 4 Pièces | 3 Chambres | 3 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Type du sol: Marbre | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/p/4074/the-village-essemble-residentiel-%C3%A0-chotrana-2,,,Se connecter | Immobilier Tunisie | Immobilier neuf Tunisie | Immobilier neuf La Soukra | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce | Voir l'annonce,Haut standing | En cours de construction,
https://www.mubawab.tn/fr/pa/7928563/vend-appartement-%C3%A0-les-jardins-de-carthage,Les Jardins de Carthage à Le Kram,419000 TND,Se connecter | Immobilier Tunisie | Immobilier Le Kram | Appartements Le Kram | Les Jardins de Carthage,99 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 99 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Nouveau | Standing: Haut standing | État: En cours de construction | Livraison:: décembre 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Double vitrage: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/7802671/appartement-s3-%C3%A0-vendre-proche-de-la-mer,Hammam Sousse à Hammam Sousse,390000 TND,Se connecter | Immobilier Tunisie | Immobilier Hammam Sousse | Appartements Hammam Sousse | Hammam Sousse,135 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 135 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Bon état | Années: 1-5 ans | Étage du bien: 4ème | Orientation: Nord | Type du sol: Marbre | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Vue sur mer: Yes | Concierge: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8176512/s3-en-vente,Ariana Ville,350000 TND,Se connecter | Immobilier Tunisie | Immobilier Ariana Ville | Appartements Ariana Ville,160 						m² | 160 						m²,Type de bien: Appartement | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8215623/s4-en-vente,Ariana Ville,435000 TND,Se connecter | Immobilier Tunisie | Immobilier Ariana Ville | Appartements Ariana Ville,135 						m² | 135 						m²,Type de bien: Appartement | Terrasse: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8158257/a-vendre-apparemment-s2-vue-mer,Nabeul à Nabeul,350000 TND,Se connecter | Immobilier Tunisie | Immobilier Nabeul | Appartements Nabeul | Nabeul,107 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains | 107 						m² | 3 Pièces | 2 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Bon état | Jardin: Yes | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Vue sur mer: Yes | Climatisation: Yes | Chauffage central: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/pa/8153044/s1-de-80m%C2%B2-au-premier-%C3%A9tage,La Soukra à La Soukra,312000 TND,Se connecter | Immobilier Tunisie | Immobilier La Soukra | Appartements La Soukra | La Soukra,80 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain | 80 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Étage du bien: 1er | Standing: Haut standing | État: En cours de construction | Livraison:: mai 2026 | Garage: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/pa/7671875/charmant-s1-%C3%A0-kantaoui-%C3%A0-1-min-de-la-plage,El Kantaoui à Hammam Sousse,330912 TND,Se connecter | Immobilier Tunisie | Immobilier Hammam Sousse | Appartements Hammam Sousse | El Kantaoui,79 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain | 79 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Standing: Haut standing | État: Finalisé | Livraison:: juin 2024 | Jardin: Yes | Ascenseur: Yes | Piscine: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes | Four: Yes
https://www.mubawab.tn/fr/pa/7810535/appartenments-direct-promoteur-%C3%A0-vendre,Les Jardins d'El Menzah 2 à Ariana Ville,Prix à consulter,Se connecter | Immobilier Tunisie | Immobilier Ariana Ville | Appartements Ariana Ville | Les Jardins d'El Menzah 2,3 Pièces | 2 Chambres | 1 Salle de bain | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Standing: Haut standing | État: En cours de construction | Livraison:: juin 2024 | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8170607/rez-de-chauss%C3%A9e-s3-%C3%A0-r%C3%A9nover-sidi-abdelaziz,La Marsa à La Marsa,840000 TND,Se connecter | Immobilier Tunisie | Immobilier La Marsa | Appartements La Marsa | La Marsa,398 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 398 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: À rénover | Jardin: Yes | Terrasse: Yes
https://www.mubawab.tn/fr/pa/8130944/appartement-s2-%C3%A0-l-achat-%C3%A0-sousse-jaouhara-surface-totale-98-m%C2%B2,Sousse Jaouhara à Sousse Jaouhara,282000 TND,Se connecter | Immobilier Tunisie | Immobilier Sousse Jaouhara | Appartements Sousse Jaouhara | Sousse Jaouhara,98 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 98 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Nouveau | Années: Moins d'un an | Étage du bien: 2ème | Standing: Haut standing | État: Finalisé | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Chambre rangement: Yes | Salon européen: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8206947/a-vendre-appartement-s1-%C3%A0-la-corniche,Sousse Corniche,130000 TND,Se connecter | Immobilier Tunisie | Immobilier Sousse Corniche | Appartements Sousse Corniche,45 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain | 45 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Étage du bien: 3ème | Terrasse: Yes | Concierge: Yes | Antenne parabolique: Yes | Sécurité: Yes
https://www.mubawab.tn/fr/a/8196246/vendre-%E2%80%93-appartement-s2-%C3%A0-la-corniche-sousse,Sousse Corniche,126000 TND,Se connecter | Immobilier Tunisie | Immobilier Sousse Corniche | Appartements Sousse Corniche,62 						m² | 1 Pièce | 2 Chambres | 1 Salle de bain | 62 						m² | 1 Pièce | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Étage du bien: 2ème | Type du sol: Carrelage | Terrasse: Yes | Concierge: Yes | Antenne parabolique: Yes | Sécurité: Yes
https://www.mubawab.tn/fr/a/8175488/%C3%A0-vendre-un-appartement-s2-%C3%A0-hammamet-sud,Hammamet Sud à Hammamet,295000 TND,Se connecter | Immobilier Tunisie | Immobilier Hammamet | Appartements Hammamet | Hammamet Sud,100 						m² | 5 Pièces | 2 Chambres | 1 Salle de bain | 100 						m² | 5 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Terrasse: Yes | Vue sur mer: Yes | Climatisation: Yes | Chauffage central: Yes | Double vitrage: Yes | Four: Yes
https://www.mubawab.tn/fr/a/8218244/folla-chatt-meriem,Chott Meriem à Akouda,370000 TND,Se connecter | Immobilier Tunisie | Immobilier Akouda | Appartements Akouda | Chott Meriem,73 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain | 73 						m² | 2 Pièces | 1 Chambre | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Années: 10-20 ans | Jardin: Yes | Terrasse: Yes | Ascenseur: Yes | Piscine: Yes | Concierge: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/8218456/a-vendre-appartement-s2-%C3%A0-trocad%C3%A9ro,Sousse Corniche,250000 TND,Se connecter | Immobilier Tunisie | Immobilier Sousse Corniche | Appartements Sousse Corniche,120 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain | 120 						m² | 3 Pièces | 2 Chambres | 1 Salle de bain,Type de bien: Appartement | Etat: Bon état | Étage du bien: 3ème | Type du sol: Carrelage | Terrasse: Yes | Meublé: Yes | Antenne parabolique: Yes | Climatisation: Yes | Chauffage central: Yes | Double vitrage: Yes | Cuisine équipée: Yes
https://www.mubawab.tn/fr/a/7887984/a-vendre-direct-promoteur-a-ennaser,Cité Ennasr 2 à Ariana Ville,544000 TND,Se connecter | Immobilier Tunisie | Immobilier Ariana Ville | Appartements Ariana Ville | Cité Ennasr 2,136 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains | 136 						m² | 4 Pièces | 3 Chambres | 2 Salles de bains,Type de bien: Appartement | Etat: Bon état | Terrasse: Yes | Garage: Yes | Ascenseur: Yes | Concierge: Yes | Façade extérieure: Yes | Salon européen: Yes | Climatisation: Yes | Chauffage central: Yes | Sécurité: Yes | Double vitrage: Yes | Porte blindée: Yes | Cuisine équipée: Yes | Four: Yes
